date,stock,headline,summary,source,url,published_time,sentiment_score,sentiment_category
2025-07-11,NVDA,US Equity Indexes Decline This Week as Tariff Announcements Unnerve Investors,US equity indexes fell this week after a wave of punitive trade tariff announcements from the Trump...,Yahoo,https://finnhub.io/api/news?id=dfc06535db6ae49e37cdc2ed65b0b4ecd3e98b66cde4c2eb99705ebd4abe44fa,2025-07-11 23:41:12,0.12129000000000001,Neutral
2025-07-11,MSFT,SNOY: Harnessing Snowflake's Volatility For Income,...,SeekingAlpha,https://finnhub.io/api/news?id=117e49e3d78e51a37d9d8f576757bf820bc28f32dcb4570e8a6a5e72ba0ced3d,2025-07-12 02:12:00,0.63071,Very Positive
2025-07-11,MSFT,"Big Tech will survive Trump tariffs, CEO of $4 trillion NVIDIA says","NVIDIA CEO Jensen Huang spoke to USA TODAY about tariffs, trade and his trip to China after a meeting with President Donald Trump at the White House....",Yahoo,https://finnhub.io/api/news?id=88bf35db9efef3d7dd9dad02ab477fdede4fb0bfa028e91e85f00e588802e163,2025-07-12 02:05:09,0.63071,Very Positive
2025-07-11,MSFT,Google hires Windsurf execs in $2.4 billion deal to advance AI coding ambitions,"(Reuters) -Alphabet's Google has hired several key staff members from AI code generation startup Windsurf, the companies announced on Friday, in a surprise move following an attempt by its rival OpenA...",Yahoo,https://finnhub.io/api/news?id=21c42e005ba2d61a7a994c42f824c33514b1c531c905e69eeb18bf182cd0402e,2025-07-12 01:54:55,0.63071,Very Positive
2025-07-11,MSFT,Nvidia Becomes First Company Ever to Reach $4 Trillion Market Cap. Could the Growth Stock Have Even More Room to Run?,"Nvidia surpassed $4 trillion in market cap on Wednesday, becoming the first company ever to do so.  The investment thesis is backed by measurable results.  Nvidia's success largely depends on its top ...",Yahoo,https://finnhub.io/api/news?id=5308a7276d89fe4f425f1e98c16fbd8efe88c930536664a5e5dd87b817e03978,2025-07-12 00:17:00,0.63071,Very Positive
2025-07-11,MSFT,"OpenAI CEO Altman says delaying open-weight model launch, need time to run additional safety tests - X post","July 11 - OpenAI CEO Sam Altman says we are delaying open-weight model launch, we need time to run additional safety tests and review High-Risk Areas - X post OpenAI's Sam Altman says delaying......",Finnhub,https://finnhub.io/api/news?id=201e5d6c2d439b770629202902366618f00f3e8bc53a8deae9b0fc806a026a05,2025-07-12 00:08:13,0.63071,Very Positive
2025-07-11,MSFT,"Top Analyst Reports for Microsoft, Alibaba & Merck","MSFT, BABA, and MRK lead today's top analyst picks, with AI, e-commerce, and cancer drug strategies in sharp focus....",Yahoo,https://finnhub.io/api/news?id=7bed4b5f6c54cbfeb33d8ebb7515b8e06cd1110f04fadc3e747fa172aa8e4239,2025-07-11 23:56:00,0.63071,Very Positive
2025-07-11,MSFT,Sector Update: Tech Stocks Fall Late Afternoon,Tech stocks declined late Friday afternoon with the Technology Select Sector SPDR Fund (XLK) droppin...,Yahoo,https://finnhub.io/api/news?id=94b94bb5c9d4f2014e5801e4c880f73ca94af981ad6529239a9a7e8793a1c484,2025-07-11 22:47:10,0.63071,Very Positive
2025-07-11,MSFT,"Indeed, Glassdoor cutting about 6% of staff; sites to merge operations","Job sites Indeed and Glassdoor will cut about 6% of their workforce and Glassdoor will be folded into Indeed, parent company Recruit Holdings said....",Yahoo,https://finnhub.io/api/news?id=68c22412f211ae528f72f9d3d968b5b4abf292317e7a33843fd18a7592313fba,2025-07-11 22:18:16,0.63071,Very Positive
2025-07-11,MSFT,India’s richest man wants to turn every TV into a PC,"Jio Platforms, the digital arm of Reliance Industries, has launched a virtual desktop service called JioPC for televisions....",Yahoo,https://finnhub.io/api/news?id=33406cdef235632c55d78f22c3b4e6e5b37581195a82d110f2d6cbb0b1c3234a,2025-07-11 21:53:56,0.63071,Very Positive
2025-07-11,MSFT,Wall Street giant issues stark message on S&P 500,Trouble's brewing beneath the record highs....,Yahoo,https://finnhub.io/api/news?id=b5decf88a3012b29a00457565a372c6eef8e39b8d2aaa83178c1082f94ad7c3e,2025-07-11 21:03:00,0.63071,Very Positive
2025-07-11,AAPL,"Big Tech will survive Trump tariffs, CEO of $4 trillion NVIDIA says","NVIDIA CEO Jensen Huang spoke to USA TODAY about tariffs, trade and his trip to China after a meeting with President Donald Trump at the White House....",Yahoo,https://finnhub.io/api/news?id=88bf35db9efef3d7dd9dad02ab477fdede4fb0bfa028e91e85f00e588802e163,2025-07-12 02:05:09,0.34372,Positive
2025-07-11,AAPL,Apple Offers as Much as $150 Million for Formula One U.S. Rights,"The bid puts F1 on track for a significantly more lucrative deal than it has with its current partner, Disney’s ESPN....",Yahoo,https://finnhub.io/api/news?id=4ad4708403aeff09886469a770ef2c35bccfd0b302edcc3aececeb13cd646eba,2025-07-12 01:06:00,0.34372,Positive
2025-07-11,AAPL,Why Apple shouldn't replace Tim Cook yet,An analyst at LightShed Partners suggested that Apple (AAPL) should replace CEO Tim Cook. Tufts University Fletcher School of Law and Diplomacy adjunct associate professor Gautam Mukunda doesn't think...,Yahoo,https://finnhub.io/api/news?id=a1975e3fce51b03dc4ff2e78bd5bcb88733d2fb65a2931f0931b59cbd21e8d26,2025-07-12 00:38:42,0.34372,Positive
2025-07-11,AAPL,Nvidia Becomes First Company Ever to Reach $4 Trillion Market Cap. Could the Growth Stock Have Even More Room to Run?,"Nvidia surpassed $4 trillion in market cap on Wednesday, becoming the first company ever to do so.  The investment thesis is backed by measurable results.  Nvidia's success largely depends on its top ...",Yahoo,https://finnhub.io/api/news?id=5308a7276d89fe4f425f1e98c16fbd8efe88c930536664a5e5dd87b817e03978,2025-07-12 00:17:00,0.34372,Positive
2025-07-11,AAPL,EU plans new tax on big corporates to boost budget -FT,"The draft documents indicated that the European Commission, the bloc’s executive arm, had dropped plans to target US Big Tech groups like Apple and Meta with a tax on digital services, though they wou...",Yahoo,https://finnhub.io/api/news?id=90d7f267725dd2ab86a7e3fbec2ab8fa101f5b321e9c9d55f38ee996018cfc43,2025-07-11 23:38:02,0.34372,Positive
2025-07-11,AAPL,Stock Market Today: Stocks Finish In The Red; Dow Jones Index Bears The Brunt Of Selling,The major indexes posted losses Friday after the S&P 500 and Nasdaq Composite hit record highs Thursday....,Yahoo,https://finnhub.io/api/news?id=8be230664e70cd21127b8dd59cd8b881a44a55143072f7661cc707261ecd55cf,2025-07-11 23:27:30,0.34372,Positive
2025-07-11,AAPL,"Apple bids for Formula 1 US streaming rights, Business Insider reports","The iPhone-maker is poised to win the rights as the leading bidder, the report said, as Walt Disney's ESPN, which currently holds the rights, will not try to match or beat it.  Apple declined a Reuter...",Yahoo,https://finnhub.io/api/news?id=89d1a884cb221ecf9e7766700a8c940a1bae5b71f2373e6090ccdb25abd68bf6,2025-07-11 23:23:32,0.34372,Positive
2025-07-11,AAPL,"Stock Market Today: Dow Jones Is A Big Loser, Nasdaq Weakens; Circle Internet Makes This Bold Move (Live Coverage)","The Dow Jones index dropped Friday on tariff news. Nvidia-backed CoreWeave sank, Levi was a big mover on the stock market today....",Yahoo,https://finnhub.io/api/news?id=46179606d8227c1a047a845ea83089d258f3e463602c918729f8b124419578de,2025-07-11 22:39:38,0.34372,Positive
2025-07-11,AAPL,How Apple's 'consumer-first' approach plays into the AI race,Apple's (AAPL) slow-and-steady approach to artificial intelligence (AI) adoption is drawing fresh scrutiny as the company faces pressure to accelerate innovation. Yahoo Finance Technology Editor Dan H...,Yahoo,https://finnhub.io/api/news?id=448bc78f10f0dfa5028a0ee6eccd3ed7f01a34f199fce9496576fb66c05505b6,2025-07-11 22:37:07,0.34372,Positive
2025-07-11,AAPL,Apple's 2026 Product Pipeline,"Bloomberg's Mark Gurman breaks down the new hardware set to be released by Apple in 2026 including new Macs, iPads, an iPhone 17E and a brand new external Mac Monitor. He joins Romaine Bostick on ""Blo...",Yahoo,https://finnhub.io/api/news?id=b9c43d537addceccec747bf6983cedc44e669ecbf3ba15bee2e28313e02b024d,2025-07-11 22:13:58,0.34372,Positive
2025-07-11,AMZN,Google hires Windsurf execs in $2.4 billion deal to advance AI coding ambitions,"(Reuters) -Alphabet's Google has hired several key staff members from AI code generation startup Windsurf, the companies announced on Friday, in a surprise move following an attempt by its rival OpenA...",Yahoo,https://finnhub.io/api/news?id=21c42e005ba2d61a7a994c42f824c33514b1c531c905e69eeb18bf182cd0402e,2025-07-12 01:54:55,0.27956,Positive
2025-07-11,AMZN,"Dow Jones Futures: Stocks Hold Up Amid Trump Tariffs, But Growth Woes Worrisome; Google, AMD Near Buy Points",The stock market fell for the week but held near highs amid Trump tariffs. Inflation and earnings reports will be in focus. Google and AMD are near buy points....,Yahoo,https://finnhub.io/api/news?id=74f4d498243e37fadd4fe02fa2d36a7c9e440fe53f00bccf89034452aa8bc687,2025-07-12 00:52:43,0.27956,Positive
2025-07-11,AMZN,AI leadership development platform Praxis Labs sells to Torch,"Praxis Labs, a learning development platform, announced its acquisition on Thursday for an undisclosed amount by the leadership and coaching enterprise Torch....",Yahoo,https://finnhub.io/api/news?id=c0998582f88d94d2f46ae91a5f2429e61561b582a965ef6ab7cdd5b75ebd7cc0,2025-07-11 23:00:00,0.27956,Positive
2025-07-11,AMZN,Amazon Prime Day Is About Price: PMG Head of Commerce,"John Shea, head of commerce at digital ad agency PMG, says Amazon's logistics allow the retailer to stand out amongst the pack as Prime Day enters its fourth and final day. He joins Romaine Bostick on...",Yahoo,https://finnhub.io/api/news?id=6f4e71b3c4a7b4321c17f5c8472ce068b923f9dcb711b1cbf2ce3f5f6c1c6acd,2025-07-11 22:31:29,0.27956,Positive
2025-07-11,AMZN,Vertiv Stock Rebounds After Overreaction To AWS News,Vertiv stock rose Friday after plunging Thursday on a report that AWS had developed a possible competing liquid-cooling system for data centers....,Yahoo,https://finnhub.io/api/news?id=0e365e6f229c3c5f20ba8e11c9aefdf40753004cc24990ffcfa9694f33bffd6d,2025-07-11 22:19:25,0.27956,Positive
2025-07-11,AMZN,The Stock Market Is Doing Worse Than It Looks Today,"The market is doing even worse than the S&P 500’s 0.2% decline would suggest.  With roughly 371 S&P 500 stocks on the decline, the Invesco S&P 500 Equal Weight ETF was down 0.5%.  Big Tech stocks, inc...",Yahoo,https://finnhub.io/api/news?id=6d52382a214638cd82dc38b391fb57d801dc6cc7dbebecbd3659a2c27b163e55,2025-07-11 22:10:53,0.27956,Positive
2025-07-11,AMZN,Prime Day 2025 Went Bigger on Discounts for Fewer Products,A new report by Impact Analytics recaps the promotional strategy for the e-commerce giant’s midyear sales booster....,Yahoo,https://finnhub.io/api/news?id=16762f40b8dfc7cf0347ca20a4e5b11db505c1c5d5a77043b79f611c310a481d,2025-07-11 21:36:47,0.27956,Positive
2025-07-11,AMZN,"Momentum Commerce Tracking of Amazon US Prime Day Sales Shows +165% Increase on Day 3, Path to Year-over-Year Growth","Momentum Commerce, a modern digital retail consultancy part of PMG, a global independent marketing services and technology company, has released its latest observations of Prime Day 2025 for Amazon US...",Yahoo,https://finnhub.io/api/news?id=00971d885aa5f204be4843a1397634f0e80c29f69ab5260fc8404416ad64d08d,2025-07-11 21:06:00,0.27956,Positive
2025-07-11,AMZN,Wall Street giant issues stark message on S&P 500,Trouble's brewing beneath the record highs....,Yahoo,https://finnhub.io/api/news?id=b5decf88a3012b29a00457565a372c6eef8e39b8d2aaa83178c1082f94ad7c3e,2025-07-11 21:03:00,0.27956,Positive
2025-07-11,AMZN,Sector Update: Energy Stocks Gain Friday Afternoon,"Energy stocks were higher Friday afternoon, with the NYSE Energy Sector Index and the Energy Select...",Yahoo,https://finnhub.io/api/news?id=3ee40173439ddcf788cefe917bebd68fd3cc967fd747cbe742d89cc99791ac77,2025-07-11 20:54:17,0.27956,Positive
2025-07-11,GOOGL,Google hires Windsurf execs in $2.4 billion deal to advance AI coding ambitions,"(Reuters) -Alphabet's Google has hired several key staff members from AI code generation startup Windsurf, the companies announced on Friday, in a surprise move following an attempt by its rival OpenA...",Yahoo,https://finnhub.io/api/news?id=21c42e005ba2d61a7a994c42f824c33514b1c531c905e69eeb18bf182cd0402e,2025-07-12 01:54:55,0.3103,Positive
2025-07-11,GOOGL,"Google to pay $2.4 billion to license windsurf's technology, hire its key employees - source","July 11 -Google to pay $2.4 billion to license windsurf's technology, hire its key employees - source......",Finnhub,https://finnhub.io/api/news?id=9b25571f845f4741a5cc0236df01b930de7f1207aee5fdbbd92dc05b3e116985,2025-07-12 01:30:10,0.3103,Positive
2025-07-11,GOOGL,"Google to Pay $2.4 Billion in Deal to License Tech of Coding Startup, Hire CEO","Google to Pay $2.4 Billion in Deal to License Tech of Coding Startup, Hire CEO...",DowJones,https://finnhub.io/api/news?id=8edb4eaacc233c034e930df0d90a6848d84306aa9ea7f82bfef3a547e01c90f8,2025-07-12 01:24:00,0.3103,Positive
2025-07-11,GOOGL,"Google to pay $2.4 billion in deal to license tech of Windsurf, WSJ reports","Google has agreed to pay about $2.4 billion in a deal to license the technology of artificial intelligence-assisted coding tool Windsurf, the Wall Street Journal reported on Friday, citing people......",Finnhub,https://finnhub.io/api/news?id=0fbc2f0bc552df58a6cf0ecb17cdf70d2cbb814578792584661d83dc806c7f9f,2025-07-12 01:22:09,0.3103,Positive
2025-07-11,GOOGL,"Google to pay $2.4 billion in deal to license tech of coding startup windsurf, hire CEO- WSJ","July 11 - Google to pay $2.4 billion in deal to license tech of coding startup windsurf, hire CEO- WSJ......",Finnhub,https://finnhub.io/api/news?id=6585bdf7b98e28622f41ca66f9c175f75f6d9548ff382a32b2508cc3a7494293,2025-07-12 01:10:14,0.3103,Positive
2025-07-11,GOOGL,Google hires Windsurf CEO and researchers to advance AI ambitions,"Alphabet's Google hashired several key staff members from AI code generation startupWindsurf, a Google spokesperson said on Friday, in a surprisemove following an attempt by its rival OpenAI to......",Finnhub,https://finnhub.io/api/news?id=6a9e43d2a6e57806ba8528f09e2cd3873782399f113a6d50f85a3c0c97381e5f,2025-07-12 01:03:08,0.3103,Positive
2025-07-11,GOOGL,Why Wall Street analysts think Alphabet may be the most overlooked Big Tech stock,"Alphabet stock has taken a hit this year, but some Wall Street analysts see a buying opportunity....",Yahoo,https://finnhub.io/api/news?id=cf6777db40361a79004f2f7831b040eec008e8895a66d2f6105db9f0ccbc14ca,2025-07-12 00:01:15,0.3103,Positive
2025-07-11,GOOGL,Sector Update: Tech Stocks Fall Late Afternoon,Tech stocks declined late Friday afternoon with the Technology Select Sector SPDR Fund (XLK) droppin...,Yahoo,https://finnhub.io/api/news?id=94b94bb5c9d4f2014e5801e4c880f73ca94af981ad6529239a9a7e8793a1c484,2025-07-11 22:47:10,0.3103,Positive
2025-07-11,GOOGL,Wall Street giant issues stark message on S&P 500,Trouble's brewing beneath the record highs....,Yahoo,https://finnhub.io/api/news?id=b5decf88a3012b29a00457565a372c6eef8e39b8d2aaa83178c1082f94ad7c3e,2025-07-11 21:03:00,0.3103,Positive
2025-07-11,GOOGL,Sector Update: Tech Stocks Softer in Afternoon Trading,"Tech stocks were lower Friday afternoon, with the Technology Select Sector SPDR Fund (XLK) down 0.1%...",Yahoo,https://finnhub.io/api/news?id=be88fea63bfd40b6b6f2a4abec675ba657fb13abd4f466e1af0f46e31bb7cd77,2025-07-11 20:39:44,0.3103,Positive
2025-07-11,META,Google hires Windsurf execs in $2.4 billion deal to advance AI coding ambitions,"(Reuters) -Alphabet's Google has hired several key staff members from AI code generation startup Windsurf, the companies announced on Friday, in a surprise move following an attempt by its rival OpenA...",Yahoo,https://finnhub.io/api/news?id=21c42e005ba2d61a7a994c42f824c33514b1c531c905e69eeb18bf182cd0402e,2025-07-12 01:54:55,0.45172,Positive
2025-07-11,META,Google hires Windsurf CEO and researchers to advance AI ambitions,"Mohan and the Windsurf team will focus on agentic coding initiatives at Google DeepMind, primarily working on the Gemini project.  ""We're excited to welcome some top AI coding talent from Windsurf's t...",Yahoo,https://finnhub.io/api/news?id=15afba8d793d4c2c0516f59a239f0789d8c55da6bd4ba52b7bc99bcb25b8996b,2025-07-12 01:54:55,0.45172,Positive
2025-07-11,META,"Meta Acquires Voice AI Startup PlayAI, Continuing to Add Talent","(Bloomberg) -- Meta Platforms Inc. has completed a deal to acquire PlayAI, a small artificial intelligence startup focused on voice technology. Most Read from BloombergSinger Akon’s Failed Futuristic ...",Yahoo,https://finnhub.io/api/news?id=d0977d4348a51f59cdd2fdc8bd4a8174178af9565c021389d69cf8e76f867cab,2025-07-12 01:37:50,0.45172,Positive
2025-07-11,META,EU plans new tax on big corporates to boost budget -FT,"The draft documents indicated that the European Commission, the bloc’s executive arm, had dropped plans to target US Big Tech groups like Apple and Meta with a tax on digital services, though they wou...",Yahoo,https://finnhub.io/api/news?id=90d7f267725dd2ab86a7e3fbec2ab8fa101f5b321e9c9d55f38ee996018cfc43,2025-07-11 23:38:02,0.45172,Positive
2025-07-11,META,"OpenAI’s $3 billion deal with AI coding startup Windsurf collapses, as Google swoops in for licensing deal",Windsurf will continue to operate as an independent company...,Yahoo,https://finnhub.io/api/news?id=346ec77871ba5695d37331ebdbb6447d00fba8948fcfc1da7972be023a65bdf1,2025-07-11 23:33:10,0.45172,Positive
2025-07-11,META,Mark Zuckerberg Once Revealed That Getting Into Harvard Made His Mom And Dad Prouder Than Building Facebook —Spills The Beans On Why No One Talked To Him At His First Class,"Meta Platforms, Inc. (NASDAQ:META) CEO Mark Zuckerberg once joked that his parents were more proud of his Harvard University acceptance than anything he's done since, despite founding one of the world...",Yahoo,https://finnhub.io/api/news?id=952ba2a4ec42be4836713da20461451fab122a2a9de131326067fa56ec260998,2025-07-11 23:31:42,0.45172,Positive
2025-07-11,META,Sector Update: Tech Stocks Fall Late Afternoon,Tech stocks declined late Friday afternoon with the Technology Select Sector SPDR Fund (XLK) droppin...,Yahoo,https://finnhub.io/api/news?id=94b94bb5c9d4f2014e5801e4c880f73ca94af981ad6529239a9a7e8793a1c484,2025-07-11 22:47:10,0.45172,Positive
2025-07-11,META,"Indeed, Glassdoor cutting about 6% of staff; sites to merge operations","Job sites Indeed and Glassdoor will cut about 6% of their workforce and Glassdoor will be folded into Indeed, parent company Recruit Holdings said....",Yahoo,https://finnhub.io/api/news?id=68c22412f211ae528f72f9d3d968b5b4abf292317e7a33843fd18a7592313fba,2025-07-11 22:18:16,0.45172,Positive
2025-07-11,META,Wall Street giant issues stark message on S&P 500,Trouble's brewing beneath the record highs....,Yahoo,https://finnhub.io/api/news?id=b5decf88a3012b29a00457565a372c6eef8e39b8d2aaa83178c1082f94ad7c3e,2025-07-11 21:03:00,0.45172,Positive
2025-07-11,META,Trump’s America Inc. Is Open. He Needs to Act Like Its CEO.,"The economy has performed better than critics expected, but Trump’s personal vendettas and assaults on the Fed present serious risks....",Yahoo,https://finnhub.io/api/news?id=f040997ae93e035122eb7dfa84948c9b0c5a1ac191b4d962cd615aeb93dc75bd,2025-07-11 20:56:00,0.45172,Positive
2025-07-11,AVGO,Broadcom Pays Off Outstanding Loans Using $6 Billion Sale of Senior Notes,By Kelly Cloonan Broadcom said it has repaid loans using proceeds from the sale of $6 billion in senior notes. The maker of semiconductors and software said it paid off $6 billion in term......,Finnhub,https://finnhub.io/api/news?id=5420456fb24d819a7cdfe27e318ff58868e52e1f1c19d3fdcb489e828274236b,2025-07-11 20:15:08,0.27545,Positive
2025-07-11,AVGO,Broadcom Pays Off Outstanding Loans Using $6B Sale of Senior Notes,Broadcom Pays Off Outstanding Loans Using $6B Sale of Senior Notes...,MarketWatch,https://finnhub.io/api/news?id=54a82cadc007646574c9e6e5ceb02e7cf6c8831b40cf4b45257dc7aaa6cb47dc,2025-07-11 19:59:00,0.27545,Positive
2025-07-11,AVGO,"Nvidia Drives AI Stampede With Broadcom, Palantir — And More — In Tow","Nvidia Drives AI Stampede With Broadcom, Palantir — And More — In Tow...",DowJones,https://finnhub.io/api/news?id=970f87add9dcf78e4af7c69ee7b797ffc0d6192656d13ac64be2f941db9ac6c0,2025-07-11 19:00:14,0.27545,Positive
2025-07-11,AVGO,Advanced Micro Devices Stock Scores RS Rating Jump To 81,"Advanced Micro Devices shows rising price performance, earning an upgrade to its IBD Relative Strength Rating from 66 to 81....",Yahoo,https://finnhub.io/api/news?id=8a3665649ccd951ed82374dc5918c998d4a599b5b766dc47ffb024f1a649eeaf,2025-07-11 18:50:04,0.27545,Positive
2025-07-11,AVGO,Broadcom Rides on Strong AI Demand: What's the Path Ahead?,AVGO rides a 46% jump in AI revenues and robust hyperscaler demand to fuel a record 10th straight quarter of AI growth....,Yahoo,https://finnhub.io/api/news?id=85e74dae479d16950214df98fb553cdc74cdaacab3fa68100411776b9237b5d5,2025-07-11 18:05:00,0.27545,Positive
2025-07-11,AVGO,Is the Magnificent 7 Over?,"Tracey Ryniec looks at the 5-year performance of MSFT, AAPL, AMZN, GOOGL, TSLA, NVDA, and META....",Yahoo,https://finnhub.io/api/news?id=6390460735b74c75357c9eb25df23e80817260024b9da1abf4c52d8715c24116,2025-07-11 17:28:00,0.27545,Positive
2025-07-11,AVGO,Nvidia Stock Rises After Historic High. This Can Drive the Next Rally.,"Nvidia CEO Huang met President Donald Trump ahead of a visit to China, according to multiple reports....",Yahoo,https://finnhub.io/api/news?id=1164f495f9c172f5964d5ea0c5e0232052dcb8a66866ac9a03d8b57c9ee2d43d,2025-07-11 17:10:00,0.27545,Positive
2025-07-11,AVGO,Wall Street Has Faith in the TACO Trade. That’s Looking Less Wise.,"Traders and investors have ridden an extraordinary spring rally by betting against President Donald Trump’s myriad tariff threats,  a play known as the TACO trade, for “Trump Always Chickens Out.”  Th...",Yahoo,https://finnhub.io/api/news?id=8a184241c7760a8f2908d7cab3fc22743d5a83a24aa7fe2c79ccaa24597f35ff,2025-07-11 17:06:00,0.27545,Positive
2025-07-11,AVGO,Broadcom: I'm Buying More As Forward P/E Ratios Nosedive,Broadcom stock is riding AI and enterprise IT stack trends to expand its addressable market. Read more on how AVGO is positioned for success at an attractive valuation....,SeekingAlpha,https://finnhub.io/api/news?id=c71e09a565cf4885442aca76fe3da8c6433d0cd2ebaa7af71ed582d25388671f,2025-07-11 16:37:06,0.27545,Positive
2025-07-11,AVGO,"CGDV: Buy For Value, Stay For Dividend Growth",...,SeekingAlpha,https://finnhub.io/api/news?id=3f2a29284fda1824e0c2b24d458feb13f80c120646789b96b753521e3c2d6cc5,2025-07-11 15:11:44,0.27545,Positive
2025-07-11,TSM,Just How Bad Is the Art Market’s Case of the Blues?,"Two art-market analysts find a bear market for auctions sales of art: For three seasons now, 50% of artworks resold at auction had negative returns, the worst market this century....",Yahoo,https://finnhub.io/api/news?id=471fea95b433068f042f5bbbbf6668c42510751fd4038e6b1a5b862959c28ef8,2025-07-12 02:10:00,0.24066666666666667,Positive
2025-07-11,TSM,"Nvidia Drives AI Stampede With Broadcom, Palantir — And More — In Tow","The best mutual funds continue to invest heavily in AI, pouring eye-popping sums into Nvidia stock, Broadcom, Meta, Palantir and more....",Yahoo,https://finnhub.io/api/news?id=96077d1910dae0f2410e2e40ec7b0e03e91a10b2841df44dfad8c3f169957779,2025-07-11 14:00:46,0.24066666666666667,Positive
2025-07-11,TSM,Stock Market Holds At Record Highs Despite Trump Tariffs: Weekly Review,"The major stock market indexes were flat to slightly lower for the week, but right at highs despite big new Trump tariffs....",Yahoo,https://finnhub.io/api/news?id=22e8a151510f85bf51538b24359a5f478dd35d83155e35f6b72b41c2a8f6e91c,2025-07-11 18:41:59,0.24066666666666667,Positive
2025-07-11,TSM,"JPMorgan Stock Strengthens Ahead Of Results; Netflix, TSMC Also Set To Report","Other high-profile financial stocks on the earnings calendar include Wells Fargo, Citigroup, Goldman Sachs, Morgan Stanley and Bank of America....",Yahoo,https://finnhub.io/api/news?id=62188b3f2e0821bef7688d7fc2acb18612cd49a5e3da09e089bad93b3dd61349,2025-07-11 18:13:44,0.24066666666666667,Positive
2025-07-11,TSM,TSMC: Get In Before We See New All-Time Highs,"Taiwan Semiconductor Manufacturing Company Limited's sales soar 39% YoY, fueled by AI-driven growth. Click for my TSM stock update....",SeekingAlpha,https://finnhub.io/api/news?id=7ba3578653d7324461e83fb00c08bbaadbb4b5809e2fe988b8567d414b38e1e1,2025-07-11 18:11:19,0.24066666666666667,Positive
2025-07-11,TSM,"Wall Street Roundup: AI Trade, Market Melt Up","Betting on Nvidia, AI trade. Concerning markets. Financial earnings coming; sector showing strength....",SeekingAlpha,https://finnhub.io/api/news?id=5a61d68e3b151d255d99765ce79a4109009ec93a709a83144c0579c9ca86d1a3,2025-07-11 15:21:29,0.24066666666666667,Positive
2025-07-11,TSM,"Stocks to watch next week: Goldman Sachs, Netflix, TSMC, ASML and Burberry",Earnings preview of key companies reporting in the coming week and what to look out for....,Yahoo,https://finnhub.io/api/news?id=50318dc9bef322c6bb1b2ed0f642589c1d04f102da3a1a6486f872362233ee4e,2025-07-11 14:35:13,0.24066666666666667,Positive
2025-07-11,TSM,"3 Stocks to Buy Before Q2 Earnings and Hold Forever: TSM, NFLX, FAST",Three stocks to buy heading into their second-quarter earnings releases. These stocks offer investors unique exposure for long-term upside across various areas of the economy that aren't going out of ...,Yahoo,https://finnhub.io/api/news?id=b245cc4e14c0034ae1edb55189fa9f1d51a4aef148cab7c65f29063c7bfff61f,2025-07-11 14:00:00,0.24066666666666667,Positive
2025-07-11,TSM,"TSMC: The Risk Has Decreased, But The Company Is Still Undervalued",...,SeekingAlpha,https://finnhub.io/api/news?id=660841c833164560b6d781c7655332bc2dcd55b1f22a12b6b41dfcbfe9615bfb,2025-07-11 13:45:55,0.24066666666666667,Positive
2025-07-11,TSM,"TSM Faces Currency Headwinds—Bernstein Trims Target, Maintains ‘Outperform’","Taiwan Semiconductor Manufacturing Company Limited (NYSE:TSM) is one of the AI Stocks Making Waves on Wall Street. On July 9, Bernstein SocGen Group analyst Mark Moerdler lowered its price target on t...",Yahoo,https://finnhub.io/api/news?id=4b83deb275b9f366aff138d9725f16360facf22386b29de9ceb1bc987407bf9a,2025-07-11 13:28:16,0.24066666666666667,Positive
2025-07-11,TSLA,"Contrarian Opinion: President Trump's ""Big, Beautiful Bill"" Could Give a Big Boost to Tesla Stock... for Now","President Trump signed the ""Big, Beautiful Bill"" into law on July 4....",Yahoo,https://finnhub.io/api/news?id=c00d95ac49410f63fba96cdb0094a83ebe2650a1146a3c538a79cf56de749705,2025-07-12 00:00:00,0.3957,Positive
2025-07-11,TSLA,"Tesla's biggest asset is Musk, but he needs guardrails: Dan Ives","Tesla (TSLA) bull Dan Ives, who is global head of technology research at Wedbush Securities, posted on X a series of actions he would like to see the company's board take in regards to CEO Elon Musk. ...",Yahoo,https://finnhub.io/api/news?id=90c720581efc332c0af52bc727a46778082b0383fd5028b4189b8e6af21dc432,2025-07-11 23:47:25,0.3957,Positive
2025-07-11,TSLA,Tesla reportedly close to starting sales in India,Tesla may finally start selling its EVs in India with a showroom slated for Mumbai....,Yahoo,https://finnhub.io/api/news?id=ddd1b1ebe98f0bfe902d23b815a00774f1eec0f04f9da2481315df2e5331593e,2025-07-11 23:20:18,0.3957,Positive
2025-07-11,TSLA,Tesla Reportedly Has Yet to Apply for Driverless Taxi Permits in California,"Tesla (TSLA) has not yet applied for the permits needed to operate driverless taxis in California, m...",Yahoo,https://finnhub.io/api/news?id=32d3f058359bfe4e2ac077e3a5d6e5f7eae6bf5c2e340cbe357cc79177dc5547,2025-07-11 22:21:06,0.3957,Positive
2025-07-11,TSLA,Tesla Seeks Phoenix Green Light for Robotaxis,Application covers tests with and without a driver by late July...,Yahoo,https://finnhub.io/api/news?id=cba5e233d384efa1859421996fe38515cd2099ddaf83c9faececf057947df1f5,2025-07-11 22:16:47,0.3957,Positive
